LAMMPS data file via write_data, version 5 Jun 2019, timestep = 380000000

7000 atoms
4 atom types
7286 bonds
3 bond types
6600 angles
2 angle types

-5.0000000000000000e+02 5.0000000000000000e+02 xlo xhi
-5.0000000000000000e+02 5.0000000000000000e+02 ylo yhi
-5.0000000000000000e+02 5.0000000000000000e+02 zlo zhi

Masses

1 1000
2 1000
3 1000
4 1000

Pair Coeffs # lj/cut

1 0.178 10
2 0.178 10
3 0.178 10
4 0.178 10

Angle Coeffs # cosine

1 2
2 2

Atoms # full

3011 87 2 0.0000000000000000e+00 -7.3177709797636567e+01 -3.4253411117329300e+01 -1.9100113344111361e+02 0 0 0
4438 127 4 0.0000000000000000e+00 -6.3553732031846700e+01 -3.6634089823947207e+01 -1.9438022332709346e+02 0 0 0
4439 127 4 0.0000000000000000e+00 -6.1021897534745776e+01 -4.5595676984238978e+01 -1.8983029129746780e+02 0 0 0
4437 127 4 0.0000000000000000e+00 -6.4272098425959484e+01 -2.6404072843163270e+01 -1.9370814406897765e+02 0 0 0
4436 127 4 0.0000000000000000e+00 -6.8330601661502570e+01 -1.7711923059921560e+01 -1.9130035930701533e+02 0 0 0
5915 169 4 0.0000000000000000e+00 -1.2550116577731363e+02 1.5572362379784053e+01 -1.9276737033790320e+02 0 0 0
4445 127 4 0.0000000000000000e+00 -5.3557634355852670e+01 -9.9507939080288367e+01 -1.8233351577915215e+02 0 0 0
4444 127 4 0.0000000000000000e+00 -5.4961715213805981e+01 -8.9253730560206023e+01 -1.8040516346289692e+02 0 0 0
4443 127 4 0.0000000000000000e+00 -5.0549318301562067e+01 -8.1914926706021618e+01 -1.8480197892115891e+02 0 0 0
2230 64 1 0.0000000000000000e+00 -4.2546019793928565e+01 -7.7380211764508502e+01 -1.8310412900446474e+02 0 0 0
2229 64 2 0.0000000000000000e+00 -4.1487871466475262e+01 -8.6807218377295229e+01 -1.8041550077410125e+02 0 0 0
4441 127 4 0.0000000000000000e+00 -5.4876429162253380e+01 -6.3043579381435471e+01 -1.8309231677099140e+02 0 0 0
4442 127 3 0.0000000000000000e+00 -5.2869186174976910e+01 -7.3313351378479680e+01 -1.8221620681485552e+02 0 0 0
4440 127 4 0.0000000000000000e+00 -5.8447134916505405e+01 -5.4446253820551142e+01 -1.8682556244551324e+02 0 0 0
